work_year,job_title,job_category,salary_currency,salary,salary_in_usd,employee_residence,experience_level,employment_type,work_setting,company_location,company_size
2023,Data Scientist,Data Science and Research,USD,120000.0,120000.0,United States,Senior,full-time,In-person,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,212000.0,212000.0,United States,Senior,full-time,In-person,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,93300.0,93300.0,United States,Senior,full-time,In-person,United States,M
2023,Data Analyst,Data Analysis,USD,125000.0,125000.0,United States,Mid-level,full-time,In-person,United States,M
2023,Data Analyst,Data Analysis,USD,100000.0,100000.0,United States,Mid-level,full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,170500.0,170500.0,United States,Mid-level,full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,212000.0,212000.0,United States,Senior,full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,93300.0,93300.0,United States,Senior,full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,170000.0,170000.0,United States,Senior,full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,USD,100000.0,100000.0,United States,Senior,full-time,Remote,United States,M
2023,Applied Scientist,Data Science and Research,USD,222200.0,222200.0,United States,Mid-level,full-time,In-person,United States,L
2023,Applied Scientist,Data Science and Research,USD,136000.0,136000.0,United States,Mid-level,full-time,In-person,United States,L
2023,Data Engineer,Data Engineering,USD,148000.0,148000.0,United States,Mid-level,full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,99000.0,99000.0,United States,Mid-level,full-time,In-person,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,204500.0,204500.0,United States,Senior,full-time,In-person,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,142200.0,142200.0,United States,Senior,full-time,In-person,United States,M
2023,Data Analyst,Data Analysis,USD,95000.0,95000.0,United States,Mid-level,full-time,Remote,United States,M
2023,Data Analyst,Data Analysis,USD,75000.0,75000.0,United States,Mid-level,full-time,Remote,United States,M
2023,Data Analyst,Data Analysis,USD,115000.0,115000.0,United States,Mid-level,full-time,In-person,United States,M
2023,Data Analyst,Data Analysis,USD,105000.0,105000.0,United States,Mid-level,full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,195800.0,195800.0,United States,Senior,full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,161900.0,161900.0,United States,Senior,full-time,In-person,United States,M
2023,Data Analyst,Data Analysis,USD,90000.0,90000.0,United States,Mid-level,full-time,Remote,United States,M
2023,Data Analyst,Data Analysis,USD,80000.0,80000.0,United States,Mid-level,full-time,Remote,United States,M
2023,Data Analyst,Data Analysis,USD,192500.0,192500.0,United States,Senior,full-time,Remote,United States,M
2023,Data Analyst,Data Analysis,USD,140000.0,140000.0,United States,Senior,full-time,Remote,United States,M
2023,Analytics Engineer,Leadership and Management,USD,100000.0,100000.0,United States,Mid-level,full-time,In-person,United States,M
2023,Analytics Engineer,Leadership and Management,USD,75000.0,75000.0,United States,Mid-level,full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,169000.0,169000.0,United States,Mid-level,full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,91000.0,91000.0,United States,Mid-level,full-time,In-person,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,144400.0,144400.0,Canada,Senior,full-time,In-person,Canada,M
2023,Data Analyst,Data Analysis,USD,150000.0,150000.0,United States,Senior,full-time,In-person,United States,M
2023,Data Analyst,Data Analysis,USD,120000.0,120000.0,United States,Senior,full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,133000.0,133000.0,United States,Mid-level,full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,58400.0,58400.0,United States,Mid-level,full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,166000.0,166000.0,United States,Mid-level,full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,73100.0,73100.0,United States,Mid-level,full-time,In-person,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,296400.0,296400.0,United States,Senior,full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,212000.0,212000.0,United States,Senior,full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,93300.0,93300.0,United States,Senior,full-time,In-person,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,204500.0,204500.0,United States,Senior,full-time,In-person,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,142200.0,142200.0,United States,Senior,full-time,In-person,United States,M
2023,BI Analyst,BI and Visualization,USD,140000.0,140000.0,United States,Mid-level,full-time,In-person,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,212000.0,212000.0,United States,Senior,full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,219000.0,219000.0,United States,Senior,full-time,In-person,United States,M
2023,Research Scientist,Data Science and Research,USD,323300.0,323300.0,United States,Senior,full-time,In-person,United States,M
2023,Research Scientist,Data Science and Research,USD,184700.0,184700.0,United States,Senior,full-time,In-person,United States,M
2023,Machine Learning Scientist,Machine Learning and AI,USD,200000.0,200000.0,United States,Senior,full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,185900.0,185900.0,United States,Senior,full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,129300.0,129300.0,United States,Senior,full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,135000.0,135000.0,United States,Entry-level,full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,110000.0,110000.0,United States,Entry-level,full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,137500.0,137500.0,United States,Senior,full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,81500.0,81500.0,United States,Senior,full-time,In-person,United States,M
2023,BI Analyst,BI and Visualization,USD,202000.0,202000.0,United States,Senior,full-time,Remote,United States,M
2023,BI Analyst,BI and Visualization,USD,147000.0,147000.0,United States,Senior,full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,USD,140000.0,140000.0,United States,Senior,full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,125000.0,125000.0,United States,Senior,full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,GBP,100000.0,123040.0,United Kingdom,Mid-level,full-time,In-person,United Kingdom,M
2023,Data Scientist,Data Science and Research,GBP,70000.0,86128.0,United Kingdom,Mid-level,full-time,In-person,United Kingdom,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,300000.0,300000.0,United States,Senior,full-time,In-person,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,260000.0,260000.0,United States,Senior,full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,225000.0,225000.0,United States,Senior,full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,170000.0,170000.0,United States,Senior,full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,135000.0,135000.0,United States,Senior,full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,USD,100000.0,100000.0,United States,Senior,full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,USD,297300.0,297300.0,United States,Senior,full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,USD,198200.0,198200.0,United States,Senior,full-time,Remote,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,240000.0,240000.0,United States,Senior,full-time,Remote,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,190000.0,190000.0,United States,Senior,full-time,Remote,United States,M
2023,Business Intelligence Engineer,BI and Visualization,USD,185000.0,185000.0,United States,Senior,full-time,In-person,United States,L
2023,Business Intelligence Engineer,BI and Visualization,USD,79600.0,79600.0,United States,Senior,full-time,In-person,United States,L
2023,Applied Scientist,Data Science and Research,USD,222200.0,222200.0,United States,Senior,full-time,In-person,United States,L
2023,Applied Scientist,Data Science and Research,USD,136000.0,136000.0,United States,Senior,full-time,In-person,United States,L
2023,Data Engineer,Data Engineering,USD,110000.0,110000.0,United States,Senior,full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,USD,95000.0,95000.0,United States,Senior,full-time,Remote,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,324000.0,324000.0,United States,Senior,full-time,In-person,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,159000.0,159000.0,United States,Senior,full-time,In-person,United States,M
2023,Applied Scientist,Data Science and Research,USD,222200.0,222200.0,United States,Senior,full-time,In-person,United States,L
2023,Applied Scientist,Data Science and Research,USD,136000.0,136000.0,United States,Senior,full-time,In-person,United States,L
2023,Machine Learning Engineer,Machine Learning and AI,USD,200000.0,200000.0,United States,Senior,full-time,Remote,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,150000.0,150000.0,United States,Senior,full-time,Remote,United States,M
2023,Data Analyst,Data Analysis,USD,59000.0,59000.0,United States,Mid-level,full-time,Remote,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,234000.0,234000.0,United States,Senior,full-time,Remote,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,208000.0,208000.0,United States,Senior,full-time,Remote,United States,M
2023,BI Analyst,BI and Visualization,USD,202000.0,202000.0,United States,Senior,full-time,Remote,United States,M
2023,BI Analyst,BI and Visualization,USD,147000.0,147000.0,United States,Senior,full-time,Remote,United States,M
2023,Data Analyst,Data Analysis,USD,135000.0,135000.0,United States,Mid-level,full-time,In-person,United States,M
2023,Data Analyst,Data Analysis,USD,120000.0,120000.0,United States,Mid-level,full-time,In-person,United States,M
2023,Data Architect,Data Architecture and Modeling,USD,150000.0,150000.0,United States,Mid-level,full-time,Remote,United States,M
2023,Data Architect,Data Architecture and Modeling,USD,140000.0,140000.0,United States,Mid-level,full-time,Remote,United States,M
2023,Research Scientist,Data Science and Research,USD,190000.0,190000.0,United States,Senior,full-time,In-person,United States,M
2023,Research Scientist,Data Science and Research,USD,165000.0,165000.0,United States,Senior,full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,190000.0,190000.0,United States,Senior,full-time,Remote,United States,M
2023,Data Science Director,Data Science and Research,USD,212000.0,212000.0,United States,Executive,full-time,In-person,United States,M
2023,Data Science Director,Data Science and Research,USD,190000.0,190000.0,United States,Executive,full-time,In-person,United States,M
2023,Business Intelligence Engineer,BI and Visualization,GBP,35000.0,43064.0,United Kingdom,Mid-level,full-time,In-person,United Kingdom,M
2023,Business Intelligence Engineer,BI and Visualization,GBP,35000.0,43064.0,United Kingdom,Mid-level,full-time,In-person,United Kingdom,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,245700.0,245700.0,United States,Senior,full-time,In-person,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,132300.0,132300.0,United States,Senior,full-time,In-person,United States,M
